name;is_unsafe;has_unsafe_ops;has_unsupported_input;has_loop_or_iterator
<unix::linux_like::linux::dmabuf_cmsg as core::clone::Clone>::clone;false;false;true;false
<unix::linux_like::linux::gnu::__c_anonymous_ptrace_syscall_info_entry as core::clone::Clone>::clone;false;false;true;false
<unix::linux_like::linux::xdp_ring_offset_v1 as core::clone::Clone>::clone;false;false;true;false
<unix::linux_like::linux::__c_anonymous_sockaddr_can_tp as core::clone::Clone>::clone;false;false;true;false
<unix::linux_like::linux::gnu::b64::x86_64::_libc_xmmreg as core::clone::Clone>::clone;false;false;false;false
<unix::linux_like::sockaddr as core::clone::Clone>::clone;false;false;false;false
<unix::linux_like::linux::__c_anonymous_ifru_map as core::clone::Clone>::clone;false;false;true;false
unix::linux_like::linux::gnu::<impl unix::linux_like::linux::gnu::b64::x86_64::siginfo_t>::si_pid;true;true;true;false
<unix::linux_like::linux::gnu::iocb as core::clone::Clone>::clone;false;false;true;false
unix::linux_like::linux::gnu::<impl unix::linux_like::linux::gnu::b64::x86_64::siginfo_t>::si_uid;true;true;true;false
unix::linux_like::IPOPT_NUMBER;false;false;false;false
<unix::linux_like::linux::tpacket2_hdr as core::clone::Clone>::clone;false;false;true;false
<unix::linux_like::linux::Elf64_Shdr as core::clone::Clone>::clone;false;false;true;false
<unix::linux_like::linux::iw_freq as core::clone::Clone>::clone;false;false;true;false
<unix::timeval as core::clone::Clone>::clone;false;false;true;false
<unix::linux_like::linux::pthread_cond_t as core::clone::Clone>::clone;false;false;false;false
<unix::linux_like::linux::gnu::b64::sigset_t as core::clone::Clone>::clone;false;false;false;false
<unix::linux_like::linux::gnu::b64::x86_64::ipc_perm as core::clone::Clone>::clone;false;false;true;false
<unix::utimbuf as core::clone::Clone>::clone;false;false;true;false
<unix::linux_like::linux::gnu::__c_anonymous_ptrace_syscall_info_data as core::clone::Clone>::clone;false;false;false;false
<unix::linux_like::linux::iw_quality as core::clone::Clone>::clone;false;false;true;false
unix::linux_like::CMSG_SPACE;true;false;false;false
<unix::linux_like::linux::fanotify_event_metadata as core::clone::Clone>::clone;false;false;true;false
unix::linux_like::IPTOS_ECN;false;false;false;false
<unix::linux_like::arpreq_old as core::clone::Clone>::clone;false;false;true;false
